G9,778,816,846,997,1069,1197,1326,1525,1621,1730,1895,2082,2222,2568,2644,2798,2924,2987,3385,3554,3485,3829,3842,3994,4110,4341,4379,4409,4548,4816,4804,5020,5069,5358,5049,5513,5615,5734,6099,6534,7123,7883,8825,10368,12091,13968,17344,20595,25014,30709,37908,47321,59916,75147,92887,115455,141367,172162,208815,248138,294151,344239,396545,445132,490340,540574,581640,618946,649160,669801,688698,689205,689767,678076,669368,641962,613789,589434,557536,522881,491542,471691,441693,412192,386285,363868,327870,309161,284390,267032,245908,228355,212003,199065,188226,175258,165339,158257,148210,145059,136968,133276,129302,125995,124743,123241,121756,121525,121949,121889,122585,124930,127351,129533,134027,135880,138920,144210,152210,160674,167463,171009,179438,187342,197794,202991,216020,220570,226223,235806,243173,250336,252212,256866,260345,264387,263070,261329,257844,257396,256588,244503,229754,223567,209183,193382,179668,169766,153943,153103,146474,123922,119197,106985,99142,87864,81462,79135,72924,63338,59796,,28737470
G10,383,426,451,500,546,646,662,763,828,923,978,1098,1160,1184,1351,1472,1591,1561,1746,1800,1744,2047,1964,2021,2132,2229,2249,2364,2289,2290,2461,2452,2502,2577,2586,2665,2696,2927,3016,3190,3469,3863,4363,5192,5890,6930,8493,9816,12434,15091,18555,23027,29224,37289,45770,56530,68515,84467,102271,120932,144610,168824,193142,218163,240850,265586,285650,303492,316748,328690,334623,338980,339503,331341,324507,313415,298670,285639,269996,254558,240068,227805,215411,200859,185606,176273,159058,149085,138869,128086,118377,109363,103069,95943,89906,84356,77751,76035,73061,69366,67159,63119,62632,60264,59744,61022,59570,58581,58072,59607,58773,60682,60982,62557,65642,68111,70785,72523,74922,79559,82208,83750,90616,92411,94801,100672,102352,106925,111174,113173,116736,121288,118755,126047,124914,130405,127028,129565,127856,122128,123377,116945,114106,110678,107883,95763,92314,79647,70252,74261,73340,63906,59159,55054,49082,46237,41133,38797,35580,34450,32028,,14027027
G11,302,284,362,377,397,428,487,479,573,603,695,770,868,873,918,966,1074,1119,1191,1196,1299,1357,1275,1467,1401,1495,1520,1458,1567,1635,1700,1782,1757,1704,1840,1824,1889,2005,1943,2185,2360,2700,2996,3309,3941,4494,5500,6434,7958,9654,12114,14747,18963,23832,29858,36383,44437,54814,67319,79250,94341,109335,126928,142355,156618,171814,185375,196514,205703,212469,216606,220069,217878,215271,212619,203261,194050,185187,177438,162824,156013,148270,139434,129336,122179,113678,102008,96822,89172,82510,76766,72306,67383,62708,58874,55356,51539,49530,48500,46045,43298,41578,40365,40465,39384,39573,38301,38761,37057,39489,38883,39486,40871,41077,43906,43987,43804,45619,47197,48734,51469,51418,58560,59195,61418,65490,66723,68565,70887,69041,73762,78259,79287,81768,84092,82454,85019,82985,82605,84103,78420,75097,71632,73540,67533,61769,60450,56325,53570,50872,46325,39205,41159,33194,34187,31508,28806,27312,27053,21628,22404,,9124136
G12,349,348,377,384,375,376,352,429,419,426,458,456,446,441,572,596,600,591,635,681,691,706,692,700,711,649,694,721,773,726,740,712,783,768,790,793,786,854,814,840,864,962,1061,1203,1373,1546,1764,1997,2426,3030,3794,4740,5676,7295,8930,10967,13168,15858,20025,23139,27710,31824,36917,42246,46268,50829,54873,58113,60730,62248,64296,64565,64251,63291,61281,58902,56929,55233,51166,47943,45210,43540,40762,38098,36127,33495,29972,28270,25807,24923,23137,21200,19616,18942,17175,16379,15394,15342,13980,14175,12447,11964,11904,12288,11901,11980,11315,11958,11429,11244,11152,11967,11994,12880,12930,12757,13413,14356,14671,14221,15869,16701,18106,17735,17619,18850,21290,19950,21679,23230,23812,23318,24329,24732,26126,25537,25458,25737,23692,25189,25033,22368,23130,24096,21065,20025,19169,18834,16683,16373,16640,14295,14598,12954,12698,11271,12058,11065,9116,10659,12622,,2767713
H1,1176,1259,1248,1303,1374,1333,1306,1392,1323,1405,1364,1394,1332,1287,1286,1277,1283,1350,1445,1351,1238,1312,1275,1307,1208,1196,1283,1224,1174,1247,1091,1143,1091,1037,1166,1047,1102,1073,1058,1037,967,989,940,1021,948,964,929,999,1040,1078,1185,1209,1359,1367,1693,1920,2031,2311,2874,2921,3596,3948,4463,5022,5470,5890,6102,6906,6992,7217,7482,7455,7055,7151,6945,6664,6475,6355,5971,5910,5565,5036,4723,4561,4359,3994,3697,3852,3383,3153,2896,2756,2808,2845,2370,2308,2320,2084,2315,2035,1945,1756,1725,2030,1995,1751,1724,1805,1907,1812,1797,1710,1814,2140,1939,2569,1983,2296,1906,2107,2417,2633,3018,2877,3029,3325,2955,3290,3363,3395,3287,3481,4113,4038,4034,3828,3795,3520,4150,4844,4534,4635,4766,3905,4260,4441,3867,4752,4356,4483,4520,3994,4500,4048,4518,4995,4689,4902,5293,5407,4575,,472214
H2,2734,2979,3210,3554,3881,4125,4457,4756,5067,5212,5590,5663,5872,6023,6425,6413,6749,6927,7297,7536,7764,7709,7988,8155,8265,8484,8556,8470,8562,8696,8965,8954,8988,8855,8963,8945,9338,9590,9677,10128,10211,11309,12286,13685,15287,17974,20477,23534,28741,34619,42622,51608,64971,80578,99190,122432,148880,179109,219561,260828,308672,359634,415150,463566,516019,571520,616458,659537,689322,716736,726123,740663,738680,732607,717880,689210,669468,641026,607286,567369,538852,510910,481228,450283,422390,394208,359637,335938,311120,289486,265744,250083,233864,216041,203584,191402,178888,170631,163037,157223,150303,144394,139664,136077,135436,133966,131544,132510,132497,132794,134795,132503,136327,138866,145019,146261,151107,157013,161885,165690,174347,183953,190142,200361,207561,215030,230090,230090,242418,244274,261654,262288,265952,266318,277298,278541,278830,272988,276751,279254,275235,260423,245244,235210,224285,213972,195474,186840,170904,161485,153767,132752,122160,116354,109031,93371,91511,84737,73806,71989,64529,,30968769
H3,1300,1394,1474,1556,1652,1682,1910,2041,2246,2400,2462,2592,2871,3072,3380,3481,3763,3893,4094,4131,4460,4809,4870,4971,5219,5286,5477,5587,5754,5777,5790,6074,6072,5974,6236,6075,6428,6454,6783,6956,7624,8222,9263,10379,11500,14344,16957,19772,24343,29204,36444,45061,57367,71192,87629,108159,129856,159672,195014,233940,274181,319971,367037,411409,456810,506468,538242,578213,605619,624532,637535,642954,645061,633156,621419,597155,577333,550586,523024,486789,464832,434055,412094,383748,359820,337737,305337,286009,266149,246680,227685,212310,200884,183656,173935,162606,152032,145282,139131,133212,129468,123548,122206,116183,116411,113042,113437,113286,113862,111932,114833,117337,120437,120180,123303,127082,133149,133751,142196,145224,153513,162974,167338,178445,183328,186400,198021,202755,213976,216582,229102,224459,234929,244018,241039,237137,243093,247801,236804,236446,230406,219851,216648,204998,194933,181271,172942,160174,145046,138680,131066,114463,112502,98542,91816,82356,77978,72132,62338,60557,58061,,26782863
H4,690,733,765,809,863,922,1037,1148,1193,1256,1386,1547,1579,1752,1902,1936,2109,2273,2307,2502,2719,2667,2795,2798,2954,3073,3219,3217,3153,3330,3319,3344,3426,3388,3580,3569,3523,3693,3857,4070,4312,4681,5282,6098,6740,7968,9576,11162,13480,16789,20999,25966,32213,40088,48754,61505,75256,91581,111694,132731,156784,181447,210656,235538,261568,287152,310839,330571,345624,358341,363551,366185,369043,362938,354825,339920,328334,314899,294716,279440,263339,248956,235421,217127,202639,190193,172577,162914,151065,140322,129635,121185,112637,104221,97126,93067,86196,83411,79587,76196,73662,68843,68369,65826,66446,65663,66831,65235,65213,63688,64235,64358,66617,68898,69272,72799,73125,75746,81462,83698,88776,91428,94630,99943,102992,110710,114239,115640,122105,122137,124874,129509,134770,133205,137400,137558,131878,137924,138750,133088,133594,127491,123288,113699,109664,100123,99461,88800,84155,81083,70669,68741,62672,61184,52379,47902,43813,41178,38962,34604,35341,,15251808
H5,422,437,435,536,550,546,562,666,652,774,863,855,916,992,1070,1199,1228,1370,1423,1411,1535,1538,1648,1697,1673,1845,1802,1855,1847,1807,1844,1957,1924,1825,2092,1862,2100,2054,2127,2264,2448,2645,3006,3215,3650,4469,4999,5959,7297,8997,10878,13796,17171,21345,25999,33505,39545,48351,59015,70434,82914,97722,112112,125196,138838,152316,164425,175855,184467,189310,192076,194077,193070,192641,187885,179046,173503,164990,156030,145735,139159,132506,123248,115941,107811,101688,92858,87011,79534,74436,67964,63993,58674,55051,52266,47626,45001,44030,42402,39297,37901,36980,36680,35552,34902,34874,33975,34791,34677,34020,33210,35240,36593,35687,37471,38058,38724,40819,42927,43667,47764,47524,50389,51632,55205,57356,59739,62930,63465,66180,69312,68906,69267,72682,73719,71675,74161,71602,71076,71146,70373,67104,67076,61529,59014,55068,54649,49988,44487,46487,40573,35632,33586,27874,30402,30740,24117,21990,21466,21164,20826,,8110254
H6,268,284,281,270,306,313,368,378,403,452,483,476,510,610,623,664,714,745,778,809,830,902,946,947,932,974,1026,1069,1040,1032,1102,1041,976,1120,1147,1012,1090,1149,1194,1171,1243,1328,1480,1793,1933,2193,2650,3138,3660,4616,5556,7010,8741,10754,13555,16880,20131,25065,30128,36188,42536,49012,56490,63472,71373,77684,84123,89128,94278,96450,98213,99733,99638,98562,96750,92917,88279,84604,79738,76329,70281,67471,62653,58758,55134,50763,46914,44205,40487,37518,34172,32511,30773,28012,26459,25059,23313,22031,21715,20257,19631,19191,18307,18514,17114,17029,17593,17843,17820,17882,16790,18291,19042,19360,20004,19928,20342,21059,21620,23050,23698,25476,26333,27195,27788,29114,29819,31885,32171,35016,35157,33887,36493,37580,39045,39187,38319,37891,36662,37117,35953,35399,34765,30949,32063,27776,28081,26930,25951,22805,23830,21127,20086,17580,15995,18059,14336,15967,13085,12977,14200,,4194429
H7,192,192,191,191,192,197,198,233,219,239,250,274,253,296,330,329,388,345,373,406,406,412,441,433,465,435,437,510,457,461,447,422,452,436,482,478,434,415,425,425,454,426,422,409,540,465,527,669,694,809,881,1035,1289,1546,1696,1970,2379,3013,3206,3989,4832,5431,6245,7002,7773,8435,9177,9344,10234,10338,10674,10697,10376,10202,10636,9867,9618,8963,8242,8271,7614,7267,6638,6130,5670,5568,5186,4953,4467,4121,3957,3544,3316,3198,2943,3033,2815,2499,2608,2316,2310,2160,2065,2436,2276,2116,2088,2291,2136,2269,2343,2335,2292,2417,2867,2676,2607,2621,2896,2935,3100,3483,3359,3262,3771,3938,3962,3885,4168,4768,4169,4320,4376,4772,5187,5238,4533,4894,5419,5449,5747,6045,4976,5305,4957,5652,4540,5192,4912,4873,5341,4625,4500,4858,4762,5379,4555,4902,4852,4789,5364,,545095
H8,982,1138,1179,1189,1396,1450,1646,1769,1997,2198,2336,2580,2839,2950,3025,3283,3471,3799,3987,4156,4327,4378,4585,4773,4906,5209,5147,5320,5527,5715,5810,5830,6025,6189,6277,6339,6718,6900,7617,7867,8457,9406,10943,12367,14239,17381,20838,24916,30197,37643,46603,57632,73619,90496,112997,140446,170039,208167,254135,300900,357454,414574,479071,537246,597507,655995,702852,747610,785849,814364,826904,835981,833612,821941,807483,777753,746553,713919,676214,630294,601865,569816,538163,498904,469145,439937,398347,375913,344874,323593,297312,278496,259105,241246,225490,214562,200956,189716,182008,175900,165874,164179,157240,154428,149852,152337,148788,151059,145882,149169,149435,156309,160124,161217,163229,171647,175215,179996,181889,193506,200672,215462,219408,233340,240666,247888,259103,271600,282340,287911,301020,304312,312115,315232,318264,322513,321577,320502,317967,314615,311571,298374,284494,273822,259988,236823,225741,206730,190831,183899,171434,147362,136319,122368,118311,112968,99148,95662,84539,82185,70525,,34943750
H9,801,793,854,976,1013,1262,1336,1478,1580,1715,1834,2074,2276,2354,2448,2642,2870,2961,3143,3300,3333,3444,3662,3652,3866,3942,4134,4159,4317,4470,4501,4731,4756,4901,4989,5080,5064,5444,5741,6192,6572,7460,8412,9775,11003,13828,16136,19094,23892,29235,36460,44896,56868,70549,88370,109056,131037,162098,196632,232996,276729,324088,371740,414927,461521,507272,543864,580447,607725,625745,640598,645431,648200,635504,622256,600146,574731,551029,525010,490375,463032,439448,411406,383531,361247,338850,306399,290608,268747,248206,228150,215782,198057,186501,172355,164393,156893,147039,140949,134299,129104,125001,120416,116928,115849,114559,114329,114479,114498,113693,115327,118018,119368,121389,125242,130657,133015,136650,141568,146804,156114,163715,171523,174975,185337,197471,201849,209440,216389,221769,228220,226682,237860,237181,243969,245851,248997,248681,245969,244499,240687,236040,214545,206693,195011,181028,170504,165630,151534,141604,132710,112781,101745,100740,98775,84021,78514,70591,63956,62257,54274,,26942712
H10,572,520,567,639,709,701,865,880,994,1099,1156,1208,1310,1370,1521,1530,1728,1721,1830,1970,2064,2178,2204,2155,2295,2418,2433,2521,2595,2464,2618,2876,2873,2771,2690,2949,2955,3166,3215,3443,3827,3978,4691,5280,6298,7335,9099,10654,13098,15733,19572,24708,30976,38731,48401,59191,71473,87591,107141,128418,152180,176712,202626,227961,251988,278730,299983,318165,333108,345120,348607,354503,353789,348013,341383,327175,314992,301482,283095,265303,252889,238586,225130,207129,195398,182019,167987,154581,146152,134358,124799,114733,108758,100965,95703,89625,82738,78774,77826,73424,70344,68363,67376,64364,61290,62613,62625,60904,61496,62638,62015,63660,64840,67332,69705,69010,71699,74587,77239,80212,84467,88192,92295,98520,103054,105675,106919,110600,114062,120268,124353,125231,127463,130406,131301,133830,136200,133194,133620,128970,132381,123864,121255,114289,103624,99154,94837,86159,82208,79037,71388,67059,57403,51006,53844,49311,45688,39637,39550,39239,31081,,14701403
H11,373,414,403,440,465,482,515,569,593,658,695,707,787,844,892,955,1056,1033,1239,1155,1173,1222,1299,1321,1397,1363,1378,1416,1518,1529,1577,1571,1622,1634,1608,1622,1778,1768,1918,2019,2177,2319,2601,3056,3524,4089,4851,5789,7157,8582,10758,13162,16989,21172,25812,32513,39089,48824,58849,69482,82369,95382,110794,124875,138570,151268,162842,175036,180415,187243,190869,193234,193300,191118,186009,179668,171344,164677,153444,144934,138346,130447,123555,113313,106637,99447,90230,84637,78482,72509,67930,62803,59329,53867,51160,48892,45128,43659,41668,39928,37998,36525,35373,35471,33848,35312,33173,34053,33112,34934,34654,34780,35581,37827,37905,38379,37832,39242,40441,43943,46345,46564,49991,51366,52238,56227,59840,61390,60285,66599,66586,69871,68260,71398,70357,78273,73213,73196,73324,67149,67883,67373,68127,59760,60873,52887,53304,50164,44580,43758,38519,38470,36440,30534,30402,27666,27065,21289,22789,22555,20037,,8032491
H12,201,230,214,222,242,254,267,272,308,303,332,388,418,425,470,465,469,530,542,536,568,693,620,668,661,671,676,731,745,747,761,814,738,713,748,824,798,761,866,893,990,1047,1080,1260,1415,1745,1904,2458,2696,3476,4380,5231,6463,8043,9848,12345,14827,18306,22308,26806,31322,36353,42525,47715,53027,57625,62381,66596,69492,70789,72228,72563,72836,71943,69052,66759,65119,61369,58421,54561,50909,49231,45663,43023,40263,37445,34357,32161,28858,27492,25310,23133,22239,20584,19743,18166,16786,16728,15730,14491,14198,14201,13250,13439,14051,13439,12933,12539,13287,13886,13354,13953,13999,14089,14518,14192,15931,15608,15805,16328,19100,18977,19871,21353,21297,22303,24816,21385,25554,26014,26578,27093,27873,27990,28431,30121,27936,29147,28822,28337,27843,26801,25723,26306,22460,23174,21607,20858,20112,17640,15305,14084,14159,14804,12942,12424,12192,13306,12791,10659,9624,,3114212
